Solvent,Temperature (°C),Solubility (%)
benzamide,80,0.00301819
benzamide,75,0.00196090
benzamide,70,0.00126009
benzamide,65,0.00080069
benzamide,60,0.00050296
benzamide,55,0.00031223
benzamide,50,0.00019151
benzamide,45,0.00011602
benzamide,40,0.00006940
benzamide,35,0.00004097
benzamide,30,0.00002387
benzamide,25,0.00001372
benzene,160,55.25472223
benzene,155,52.79567649
benzene,150,50.28324313
benzene,145,47.72014894
benzene,140,45.10844321
benzene,135,42.45363521
benzene,130,39.76353042
benzene,125,37.04335732
benzene,120,34.30427200
benzene,115,31.55426876
benzene,110,28.80920221
benzene,105,26.08353917
benzene,100,23.39530455
benzene,95,20.76526444
benzene,90,18.21698123
benzene,85,15.77551021
benzene,80,13.46746518
benzene,75,11.31914649
benzene,70,9.35472459
benzene,65,7.59432269
benzene,60,6.05108626
benzene,55,4.73011644
benzene,50,3.62699649
benzene,45,2.72869397
benzene,40,2.01509207
benzene,35,1.46159344
benzene,30,1.04188426
benzene,25,0.73031444
1h-benzimidazole,160,1.69203678
1h-benzimidazole,155,1.27745337
1h-benzimidazole,150,0.96014889
1h-benzimidazole,145,0.71806496
1h-benzimidazole,140,0.53409910
1h-benzimidazole,135,0.39494417
1h-benzimidazole,130,0.29023322
1h-benzimidazole,125,0.21189141
1h-benzimidazole,120,0.15364012
1h-benzimidazole,115,0.11061194
1h-benzimidazole,110,0.07904888
1h-benzimidazole,105,0.05606390
1h-benzimidazole,100,0.03945193
1h-benzimidazole,95,0.02753969
1h-benzimidazole,90,0.01906633
1h-benzimidazole,85,0.01308899
1h-benzimidazole,80,0.00890823
1h-benzimidazole,75,0.00600948
1h-benzimidazole,70,0.00401750
1h-benzimidazole,65,0.00266108
1h-benzimidazole,60,0.00174602
1h-benzimidazole,55,0.00113457
1h-benzimidazole,50,0.00072995
1h-benzimidazole,45,0.00046486
1h-benzimidazole,40,0.00029295
1h-benzimidazole,35,0.00018263
1h-benzimidazole,30,0.00011259
1h-benzimidazole,25,0.00006861
benzisoxazole,160,29.92392931
benzisoxazole,155,26.36465845
benzisoxazole,150,22.92045121
benzisoxazole,145,19.64442050
benzisoxazole,140,16.58826907
benzisoxazole,135,13.79647542
benzisoxazole,130,11.30156371
benzisoxazole,125,9.12097941
benzisoxazole,120,7.25620588
benzisoxazole,115,5.69427746
benzisoxazole,110,4.41107592
benzisoxazole,105,3.37543398
benzisoxazole,100,2.55302954
benzisoxazole,95,1.90954471
benzisoxazole,90,1.41285339
benzisoxazole,85,1.03429050
benzisoxazole,80,0.74919518
benzisoxazole,75,0.53694954
benzisoxazole,70,0.38070983
benzisoxazole,65,0.26697846
benzisoxazole,60,0.18511781
benzisoxazole,55,0.12686790
benzisoxazole,50,0.08590248
benzisoxazole,45,0.05743920
benzisoxazole,40,0.03790878
benzisoxazole,35,0.02468098
benzisoxazole,30,0.01584244
benzisoxazole,25,0.01001953
benzoicacid,160,12.51958456
benzoicacid,155,9.75340470
benzoicacid,150,7.49733504
benzoicacid,145,5.69496154
benzoicacid,140,4.27959040
benzoicacid,135,3.18413506
benzoicacid,130,2.34685714
benzoicacid,125,1.71403487
benzoicacid,120,1.24065633
benzoicacid,115,0.89000313
benzoicacid,110,0.63272448
benzoicacid,105,0.44573127
benzoicacid,100,0.31110405
benzoicacid,95,0.21510174
benzoicacid,90,0.14730479
benzoicacid,85,0.09989723
benzoicacid,80,0.06707864
benzoicacid,75,0.04459047
benzoicacid,70,0.02934010
benzoicacid,65,0.01910638
benzoicacid,60,0.01231198
benzoicacid,55,0.00784952
benzoicacid,50,0.00495054
benzoicacid,45,0.00308801
benzoicacid,40,0.00190474
benzoicacid,35,0.00116150
benzoicacid,30,0.00070004
benzoicacid,25,0.00041687
benzoin,160,13.06860063
benzoin,155,11.00246695
benzoin,150,9.17875245
benzoin,145,7.58914990
benzoin,140,6.22027795
benzoin,135,5.05503597
benzoin,130,4.07397338
benzoin,125,3.25655191
benzoin,120,2.58220663
benzoin,115,2.03115210
benzoin,110,1.58494685
benzoin,105,1.22683756
benzoin,100,0.94192517
benzoin,95,0.71719659
benzoin,90,0.54146186
benzoin,85,0.40523029
benzoin,80,0.30055170
benzoin,75,0.22084223
benzoin,70,0.16070800
benzoin,65,0.11577564
benzoin,60,0.08253515
benzoin,55,0.05819780
benzoin,50,0.04057048
benzoin,45,0.02794644
benzoin,40,0.01901160
benzoin,35,0.01276545
benzoin,30,0.00845501
benzoin,25,0.00552044
benzonitrile,160,39.63447507
benzonitrile,155,36.34336942
benzonitrile,150,33.03988516
benzonitrile,145,29.74937173
benzonitrile,140,26.50358964
benzonitrile,135,23.33822361
benzonitrile,130,20.29156310
benzonitrile,125,17.40359179
benzonitrile,120,14.71238302
benzonitrile,115,12.25153092
benzonitrile,110,10.04615816
benzonitrile,105,8.11104170
benzonitrile,100,6.44903960
benzonitrile,95,5.05149941
benzonitrile,90,3.90013381
benzonitrile,85,2.96981092
benzonitrile,80,2.23161184
benzonitrile,75,1.65565588
benzonitrile,70,1.21326659
benzonitrile,65,0.87840445
benzonitrile,60,0.62841061
benzonitrile,55,0.44422679
benzonitrile,50,0.31026079
benzonitrile,45,0.21404797
benzonitrile,40,0.14581972
benzonitrile,35,0.09805360
benzonitrile,30,0.06504898
benzonitrile,25,0.04255044
benzophenone,160,21.24422686
benzophenone,155,18.66692177
benzophenone,150,16.25739576
benzophenone,145,14.02932478
benzophenone,140,11.99278365
benzophenone,135,10.15375434
benzophenone,130,8.51369330
benzophenone,125,7.06941078
benzophenone,120,5.81355864
benzophenone,115,4.73514847
benzophenone,110,3.82043724
benzophenone,105,3.05379435
benzophenone,100,2.41863523
benzophenone,95,1.89824787
benzophenone,90,1.47645231
benzophenone,85,1.13810785
benzophenone,80,0.86943434
benzophenone,75,0.65818555
benzophenone,70,0.49370027
benzophenone,65,0.36686286
benzophenone,60,0.27000290
benzophenone,55,0.19675889
benzophenone,50,0.14192437
benzophenone,45,0.10129103
benzophenone,40,0.07149749
benzophenone,35,0.04988969
benzophenone,30,0.03439579
benzophenone,25,0.02341685
benzothiazole,160,32.68191448
benzothiazole,155,29.65643981
benzothiazole,150,26.68180932
benzothiazole,145,23.78179759
benzothiazole,140,20.98082146
benzothiazole,135,18.30562374
benzothiazole,130,15.78245096
benzothiazole,125,13.43584714
benzothiazole,120,11.28755771
benzothiazole,115,9.35367185
benzothiazole,110,7.64364128
benzothiazole,105,6.15930065
benzothiazole,100,4.89474055
benzothiazole,95,3.83715744
benzothiazole,90,2.96841411
benzothiazole,85,2.26695607
benzothiazole,80,1.70972159
benzothiazole,75,1.27381404
benzothiazole,70,0.93773730
benzothiazole,65,0.68218617
benzothiazole,60,0.49042940
benzothiazole,55,0.34838663
benzothiazole,50,0.24449737
benzothiazole,45,0.16946954
benzothiazole,40,0.11597250
benzothiazole,35,0.07832011
benzothiazole,30,0.05217063
benzothiazole,25,0.03425832
(trichloromethyl)-benzene,160,18.57192560
(trichloromethyl)-benzene,155,16.10124846
(trichloromethyl)-benzene,150,13.82796693
(trichloromethyl)-benzene,145,11.76254339
(trichloromethyl)-benzene,140,9.90999319
(trichloromethyl)-benzene,135,8.26987675
(trichloromethyl)-benzene,130,6.83645611
(trichloromethyl)-benzene,125,5.59944828
(trichloromethyl)-benzene,120,4.54493675
(trichloromethyl)-benzene,115,3.65650937
(trichloromethyl)-benzene,110,2.91637705
(trichloromethyl)-benzene,105,2.30635719
(trichloromethyl)-benzene,100,1.80869553
(trichloromethyl)-benzene,95,1.40666039
(trichloromethyl)-benzene,90,1.08493596
(trichloromethyl)-benzene,85,0.82983744
(trichloromethyl)-benzene,80,0.62938452
(trichloromethyl)-benzene,75,0.47327269
(trichloromethyl)-benzene,70,0.35277385
(trichloromethyl)-benzene,65,0.26059631
(trichloromethyl)-benzene,60,0.19072416
(trichloromethyl)-benzene,55,0.13825137
(trichloromethyl)-benzene,50,0.09922088
(trichloromethyl)-benzene,45,0.07047474
(trichloromethyl)-benzene,40,0.04951890
(trichloromethyl)-benzene,35,0.03440405
(trichloromethyl)-benzene,30,0.02362253
(trichloromethyl)-benzene,25,0.01602070
benzoylchloride,160,33.57424452
benzoylchloride,155,30.75760728
benzoylchloride,150,27.99016863
benzoylchloride,145,25.28624308
benzoylchloride,140,22.66326025
benzoylchloride,135,20.13780333
benzoylchloride,130,17.72795277
benzoylchloride,125,15.45131537
benzoylchloride,120,13.32404600
benzoylchloride,115,11.36079812
benzoylchloride,110,9.57297703
benzoylchloride,105,7.96851754
benzoylchloride,100,6.55046732
benzoylchloride,95,5.31700173
benzoylchloride,90,4.26146119
benzoylchloride,85,3.37283669
benzoylchloride,80,2.63670178
benzoylchloride,75,2.03638663
benzoylchloride,70,1.55418760
benzoylchloride,65,1.17243456
benzoylchloride,60,0.87436220
benzoylchloride,55,0.64469499
benzoylchloride,50,0.46998464
benzoylchloride,45,0.33872452
benzoylchloride,40,0.24130771
benzoylchloride,35,0.16988201
benzoylchloride,30,0.11814872
benzoylchloride,25,0.08114017
aceticacidphenylmethylester,160,26.20655355
aceticacidphenylmethylester,155,23.28178087
aceticacidphenylmethylester,150,20.49192386
aceticacidphenylmethylester,145,17.86034290
aceticacidphenylmethylester,140,15.40832095
aceticacidphenylmethylester,135,13.15309582
aceticacidphenylmethylester,130,11.10710507
aceticacidphenylmethylester,125,9.27722743
aceticacidphenylmethylester,120,7.66429150
aceticacidphenylmethylester,115,6.26316006
aceticacidphenylmethylester,110,5.06349360
aceticacidphenylmethylester,105,4.05071558
aceticacidphenylmethylester,100,3.20730417
aceticacidphenylmethylester,95,2.51406408
aceticacidphenylmethylester,90,1.95132908
aceticacidphenylmethylester,85,1.49994271
aceticacidphenylmethylester,80,1.14197377
aceticacidphenylmethylester,75,0.86118208
aceticacidphenylmethylester,70,0.64325378
aceticacidphenylmethylester,65,0.47586116
aceticacidphenylmethylester,60,0.34859607
aceticacidphenylmethylester,55,0.25282252
aceticacidphenylmethylester,50,0.18148526
aceticacidphenylmethylester,45,0.12890106
aceticacidphenylmethylester,40,0.09055147
aceticacidphenylmethylester,35,0.06288847
aceticacidphenylmethylester,30,0.04315931
aceticacidphenylmethylester,25,0.02925340
benzylalcohol,160,21.44982349
benzylalcohol,155,17.59424768
benzylalcohol,150,14.15924838
benzylalcohol,145,11.19020431
benzylalcohol,140,8.69588087
benzylalcohol,135,6.65380201
benzylalcohol,130,5.01982113
benzylalcohol,125,3.73834578
benzylalcohol,120,2.75081172
benzylalcohol,115,2.00148801
benzylalcohol,110,1.44074884
benzylalcohol,105,1.02642012
benzylalcohol,100,0.72387480
benzylalcohol,95,0.50542726
benzylalcohol,90,0.34940883
benzylalcohol,85,0.23916044
benzylalcohol,80,0.16207245
benzylalcohol,75,0.10873423
benzylalcohol,70,0.07221459
benzylalcohol,65,0.04747253
benzylalcohol,60,0.03088650
benzylalcohol,55,0.01988595
benzylalcohol,50,0.01266800
benzylalcohol,45,0.00798319
benzylalcohol,40,0.00497576
benzylalcohol,35,0.00306655
benzylalcohol,30,0.00186821
benzylalcohol,25,0.00112471
benzylamine,160,41.80937936
benzylamine,155,38.83611285
benzylamine,150,35.84624605
benzylamine,145,32.85314263
benzylamine,140,29.87421028
benzylamine,135,26.92910851
benzylamine,130,24.04098837
benzylamine,125,21.23510582
benzylamine,120,18.53847212
benzylamine,115,15.97929659
benzylamine,110,13.58572665
benzylamine,105,11.38302728
benzylamine,100,9.39195289
benzylamine,95,7.62701759
benzylamine,90,6.09428094
benzylamine,85,4.79121601
benzylamine,80,3.70685931
benzylamine,75,2.82329911
benzylamine,70,2.11784743
benzylamine,65,1.56541051
benzylamine,60,1.14063775
benzylamine,55,0.81960663
benzylamine,50,0.58090060
benzylamine,45,0.40614474
benzylamine,40,0.28011055
benzylamine,35,0.19053770
benzylamine,30,0.12779663
benzylamine,25,0.08448619
benzoicacidphenylmethylester,160,17.35989364
benzoicacidphenylmethylester,155,15.09102680
benzoicacidphenylmethylester,150,13.00799377
benzoicacidphenylmethylester,145,11.11603070
benzoicacidphenylmethylester,140,9.41656500
benzoicacidphenylmethylester,135,7.90706610
benzoicacidphenylmethylester,130,6.58142245
benzoicacidphenylmethylester,125,5.43028857
benzoicacidphenylmethylester,120,4.44178402
benzoicacidphenylmethylester,115,3.60214589
benzoicacidphenylmethylester,110,2.89649724
benzoicacidphenylmethylester,105,2.30954515
benzoicacidphenylmethylester,100,1.82618878
benzoicacidphenylmethylester,95,1.43199313
benzoicacidphenylmethylester,90,1.11354166
benzoicacidphenylmethylester,85,0.85865435
benzoicacidphenylmethylester,80,0.65649831
benzoicacidphenylmethylester,75,0.49761057
benzoicacidphenylmethylester,70,0.37385591
benzoicacidphenylmethylester,65,0.27834031
benzoicacidphenylmethylester,60,0.20529812
benzoicacidphenylmethylester,55,0.14996576
benzoicacidphenylmethylester,50,0.10845276
benzoicacidphenylmethylester,45,0.07761679
benzoicacidphenylmethylester,40,0.05494708
benzoicacidphenylmethylester,35,0.03845889
benzoicacidphenylmethylester,30,0.02660008
benzoicacidphenylmethylester,25,0.01817001
butylbenzylphthalate,160,9.24421722
butylbenzylphthalate,155,7.81833661
butylbenzylphthalate,150,6.56758286
butylbenzylphthalate,145,5.47974042
butylbenzylphthalate,140,4.54144153
butylbenzylphthalate,135,3.73869863
butylbenzylphthalate,130,3.05736911
butylbenzylphthalate,125,2.48356996
butylbenzylphthalate,120,2.00399775
butylbenzylphthalate,115,1.60616839
butylbenzylphthalate,110,1.27857810
butylbenzylphthalate,105,1.01079523
butylbenzylphthalate,100,0.79349464
butylbenzylphthalate,95,0.61844687
butylbenzylphthalate,90,0.47847447
butylbenzylphthalate,85,0.36738475
butylbenzylphthalate,80,0.27988859
butylbenzylphthalate,75,0.21151174
butylbenzylphthalate,70,0.15850399
butylbenzylphthalate,65,0.11775011
butylbenzylphthalate,60,0.08668507
butylbenzylphthalate,55,0.06321540
butylbenzylphthalate,50,0.04564757
butylbenzylphthalate,45,0.03262388
butylbenzylphthalate,40,0.02306585
butylbenzylphthalate,35,0.01612490
butylbenzylphthalate,30,0.01113986
butylbenzylphthalate,25,0.00760086
(chloromethyl)-benzene,160,37.34950391
(chloromethyl)-benzene,155,34.49574039
(chloromethyl)-benzene,150,31.66201250
(chloromethyl)-benzene,145,28.86253209
(chloromethyl)-benzene,140,26.11259233
(chloromethyl)-benzene,135,23.42961108
(chloromethyl)-benzene,130,20.83315554
(chloromethyl)-benzene,125,18.34239513
(chloromethyl)-benzene,120,15.97791797
(chloromethyl)-benzene,115,13.75953461
(chloromethyl)-benzene,110,11.70520354
(chloromethyl)-benzene,105,9.83027310
(chloromethyl)-benzene,100,8.14581551
(chloromethyl)-benzene,95,6.65783932
(chloromethyl)-benzene,90,5.36631991
(chloromethyl)-benzene,85,4.26540128
(chloromethyl)-benzene,80,3.34381509
(chloromethyl)-benzene,75,2.58599829
(chloromethyl)-benzene,70,1.97355053
(chloromethyl)-benzene,65,1.48675137
(chloromethyl)-benzene,60,1.10590528
(chloromethyl)-benzene,55,0.81241282
(chloromethyl)-benzene,50,0.58947216
(chloromethyl)-benzene,45,0.42245520
(chloromethyl)-benzene,40,0.29900909
(chloromethyl)-benzene,35,0.20896967
(chloromethyl)-benzene,30,0.14415877
(chloromethyl)-benzene,25,0.09812506
(ethoxymethyl)-benzene,160,33.33250436
(ethoxymethyl)-benzene,155,30.46816555
(ethoxymethyl)-benzene,150,27.66071272
(ethoxymethyl)-benzene,145,24.92633874
(ethoxymethyl)-benzene,140,22.28385360
(ethoxymethyl)-benzene,135,19.75064694
(ethoxymethyl)-benzene,130,17.34549448
(ethoxymethyl)-benzene,125,15.08511836
(ethoxymethyl)-benzene,120,12.98491214
(ethoxymethyl)-benzene,115,11.05727519
(ethoxymethyl)-benzene,110,9.31144115
(ethoxymethyl)-benzene,105,7.75210096
(ethoxymethyl)-benzene,100,6.37938363
(ethoxymethyl)-benzene,95,5.18881538
(ethoxymethyl)-benzene,90,4.17160811
(ethoxymethyl)-benzene,85,3.31536763
(ethoxymethyl)-benzene,80,2.60507981
(ethoxymethyl)-benzene,75,2.02419341
(ethoxymethyl)-benzene,70,1.55560887
(ethoxymethyl)-benzene,65,1.18257378
(ethoxymethyl)-benzene,60,0.88935689
(ethoxymethyl)-benzene,55,0.66169179
(ethoxymethyl)-benzene,50,0.48702149
(ethoxymethyl)-benzene,45,0.35456925
(ethoxymethyl)-benzene,40,0.25528732
(ethoxymethyl)-benzene,35,0.18172505
(ethoxymethyl)-benzene,30,0.12785225
(ethoxymethyl)-benzene,25,0.08886494
bicyclohexyl,160,0.73399308
bicyclohexyl,155,0.56388637
bicyclohexyl,150,0.43098008
bicyclohexyl,145,0.32754571
bicyclohexyl,140,0.24741838
bicyclohexyl,135,0.18567092
bicyclohexyl,130,0.13836336
bicyclohexyl,125,0.10234845
bicyclohexyl,120,0.07511803
bicyclohexyl,115,0.05468017
bicyclohexyl,110,0.03945997
bicyclohexyl,105,0.02821892
bicyclohexyl,100,0.01998903
bicyclohexyl,95,0.01401896
bicyclohexyl,90,0.00972994
bicyclohexyl,85,0.00667982
bicyclohexyl,80,0.00453377
bicyclohexyl,75,0.00304062
bicyclohexyl,70,0.00201387
bicyclohexyl,65,0.00131646
bicyclohexyl,60,0.00084882
bicyclohexyl,55,0.00053948
bicyclohexyl,50,0.00033773
bicyclohexyl,45,0.00020811
bicyclohexyl,40,0.00012612
bicyclohexyl,35,0.00007510
bicyclohexyl,30,0.00004391
bicyclohexyl,25,0.00002518
biphenyl,160,29.23164803
biphenyl,155,26.47103634
biphenyl,150,23.79888567
biphenyl,145,21.23083761
biphenyl,140,18.78375018
biphenyl,135,16.47279613
biphenyl,130,14.31226942
biphenyl,125,12.31407882
biphenyl,120,10.48764756
biphenyl,115,8.83894579
biphenyl,110,7.36990414
biphenyl,105,6.07858016
biphenyl,100,4.95906804
biphenyl,95,4.00186839
biphenyl,90,3.19467286
biphenyl,85,2.52313860
biphenyl,80,1.97180892
biphenyl,75,1.52493018
biphenyl,70,1.16717451
biphenyl,65,0.88418327
biphenyl,60,0.66292444
biphenyl,55,0.49189023
biphenyl,50,0.36115422
biphenyl,45,0.26232864
biphenyl,40,0.18845430
biphenyl,35,0.13385166
biphenyl,30,0.09395523
biphenyl,25,0.06514672
oxybischloromethane,160,41.04009988
oxybischloromethane,155,38.18069537
oxybischloromethane,150,35.31416227
oxybischloromethane,145,32.45360406
oxybischloromethane,140,29.61373651
oxybischloromethane,135,26.81107771
oxybischloromethane,130,24.06461089
oxybischloromethane,125,21.39532065
oxybischloromethane,120,18.82596844
oxybischloromethane,115,16.37956952
oxybischloromethane,110,14.07969322
oxybischloromethane,105,11.94800998
oxybischloromethane,100,10.00300465
oxybischloromethane,95,8.25825090
oxybischloromethane,90,6.72146326
oxybischloromethane,85,5.39305165
oxybischloromethane,80,4.26659900
oxybischloromethane,75,3.32937761
oxybischloromethane,70,2.56382394
oxybischloromethane,65,1.94937179
oxybischloromethane,60,1.46427625
oxybischloromethane,55,1.08715460
oxybischloromethane,50,0.79814622
oxybischloromethane,45,0.57960662
oxybischloromethane,40,0.41642167
oxybischloromethane,35,0.29602227
oxybischloromethane,30,0.20821134
oxybischloromethane,25,0.14488770
"4,4'-(1-methylethylidene)bisphenol",160,5.95881634
"4,4'-(1-methylethylidene)bisphenol",155,4.76956584
"4,4'-(1-methylethylidene)bisphenol",150,3.79169070
"4,4'-(1-methylethylidene)bisphenol",145,2.99412552
"4,4'-(1-methylethylidene)bisphenol",140,2.34859549
"4,4'-(1-methylethylidene)bisphenol",135,1.82996475
"4,4'-(1-methylethylidene)bisphenol",130,1.41628290
"4,4'-(1-methylethylidene)bisphenol",125,1.08866383
"4,4'-(1-methylethylidene)bisphenol",120,0.83105324
"4,4'-(1-methylethylidene)bisphenol",115,0.62994783
"4,4'-(1-methylethylidene)bisphenol",110,0.47409795
"4,4'-(1-methylethylidene)bisphenol",105,0.35421478
"4,4'-(1-methylethylidene)bisphenol",100,0.26269398
"4,4'-(1-methylethylidene)bisphenol",95,0.19336262
"4,4'-(1-methylethylidene)bisphenol",90,0.14125169
"4,4'-(1-methylethylidene)bisphenol",85,0.10239535
"4,4'-(1-methylethylidene)bisphenol",80,0.07365580
"4,4'-(1-methylethylidene)bisphenol",75,0.05257230
"4,4'-(1-methylethylidene)bisphenol",70,0.03723251
"4,4'-(1-methylethylidene)bisphenol",65,0.02616400
"4,4'-(1-methylethylidene)bisphenol",60,0.01824367
"4,4'-(1-methylethylidene)bisphenol",55,0.01262307
"4,4'-(1-methylethylidene)bisphenol",50,0.00866740
"4,4'-(1-methylethylidene)bisphenol",45,0.00590632
"4,4'-(1-methylethylidene)bisphenol",40,0.00399474
"4,4'-(1-methylethylidene)bisphenol",35,0.00268194
"4,4'-(1-methylethylidene)bisphenol",30,0.00178750
"4,4'-(1-methylethylidene)bisphenol",25,0.00118286
imidodicarbonicdiamide,160,0.00000008
imidodicarbonicdiamide,155,0.00000005
imidodicarbonicdiamide,150,0.00000003
imidodicarbonicdiamide,145,0.00000002
imidodicarbonicdiamide,140,0.00000001
imidodicarbonicdiamide,135,0.00000001
imidodicarbonicdiamide,130,0.00000000
imidodicarbonicdiamide,125,0.00000000
imidodicarbonicdiamide,120,0.00000000
imidodicarbonicdiamide,115,0.00000000
imidodicarbonicdiamide,110,0.00000000
imidodicarbonicdiamide,105,0.00000000
imidodicarbonicdiamide,100,0.00000000
imidodicarbonicdiamide,95,0.00000000
imidodicarbonicdiamide,90,0.00000000
imidodicarbonicdiamide,85,0.00000000
imidodicarbonicdiamide,80,0.00000000
imidodicarbonicdiamide,75,0.00000000
imidodicarbonicdiamide,70,0.00000000
imidodicarbonicdiamide,65,0.00000000
imidodicarbonicdiamide,60,0.00000000
imidodicarbonicdiamide,55,0.00000000
imidodicarbonicdiamide,50,0.00000000
imidodicarbonicdiamide,45,0.00000000
imidodicarbonicdiamide,40,0.00000000
imidodicarbonicdiamide,35,0.00000000
imidodicarbonicdiamide,30,0.00000000
imidodicarbonicdiamide,25,0.00000000
bcl3,160,13.40083877
bcl3,155,9.92290336
bcl3,150,7.30746350
bcl3,145,5.37239331
bcl3,140,3.94667665
bcl3,135,2.89575423
bcl3,130,2.12005524
bcl3,125,1.54710046
bcl3,120,1.12413553
bcl3,115,0.81249835
bcl3,110,0.58363205
bcl3,105,0.41630430
bcl3,100,0.29465117
bcl3,95,0.20678682
bcl3,90,0.14380174
bcl3,85,0.09902694
bcl3,80,0.06748693
bcl3,75,0.04548795
bcl3,70,0.03030520
bcl3,65,0.01994404
bcl3,60,0.01295716
bcl3,55,0.00830471
bcl3,50,0.00524763
bcl3,45,0.00326678
bcl3,40,0.00200204
bcl3,35,0.00120692
bcl3,30,0.00071513
bcl3,25,0.00041610
br2,160,34.66340713
br2,155,31.93916115
br2,150,29.20132523
br2,145,26.45512868
br2,140,23.70670404
br2,135,20.96612458
br2,130,18.25102853
br2,125,15.58872688
br2,120,13.01896484
br2,115,10.59651744
br2,110,8.38676269
br2,105,6.45289578
br2,100,4.83703517
br2,95,3.54631761
br2,90,2.55416344
br2,85,1.81374221
br2,80,1.27298491
br2,75,0.88424854
br2,70,0.60821297
br2,65,0.41425027
br2,60,0.27928814
br2,55,0.18629501
br2,50,0.12286877
br2,45,0.08007214
br2,40,0.05152465
br2,35,0.03271352
br2,30,0.02047833
br2,25,0.01262945
bromobenzene,160,32.23067226
bromobenzene,155,29.57911449
bromobenzene,150,26.98105096
bromobenzene,145,24.44909100
bromobenzene,140,21.99497834
bromobenzene,135,19.63175747
bromobenzene,130,17.37352919
bromobenzene,125,15.23323558
bromobenzene,120,13.22430121
bromobenzene,115,11.35888171
bromobenzene,110,9.64714701
bromobenzene,105,8.09699620
bromobenzene,100,6.71294513
bromobenzene,95,5.49587110
bromobenzene,90,4.44238790
bromobenzene,85,3.54524911
bromobenzene,80,2.79367175
bromobenzene,75,2.17415173
bromobenzene,70,1.67148367
bromobenzene,65,1.26979489
bromobenzene,60,0.95344164
bromobenzene,55,0.70773511
bromobenzene,50,0.51942003
bromobenzene,45,0.37692514
bromobenzene,40,0.27043170
bromobenzene,35,0.19180681
bromobenzene,30,0.13445404
bromobenzene,25,0.09312156
ch2clbr,160,100.00000000
ch2clbr,155,100.00000000
ch2clbr,150,100.00000000
ch2clbr,145,100.00000000
ch2clbr,140,100.00000000
ch2clbr,135,35.71852773
ch2clbr,130,33.71367975
ch2clbr,125,31.73601482
ch2clbr,120,29.79174606
ch2clbr,115,27.88002320
ch2clbr,110,26.00531377
ch2clbr,105,24.17087800
ch2clbr,100,22.38002312
ch2clbr,95,20.63410803
ch2clbr,90,18.93698737
ch2clbr,85,17.29325012
ch2clbr,80,15.70502498
ch2clbr,75,14.17679957
ch2clbr,70,12.71327983
ch2clbr,65,11.31734235
ch2clbr,60,9.99376385
ch2clbr,55,8.74709764
ch2clbr,50,7.58138591
ch2clbr,45,6.50084002
ch2clbr,40,5.50961353
ch2clbr,35,4.61076168
ch2clbr,30,3.80648143
ch2clbr,25,3.09761999
bromoethene,160,100.00000000
bromoethene,155,100.00000000
bromoethene,150,100.00000000
bromoethene,145,100.00000000
bromoethene,140,41.24212905
bromoethene,135,39.01289473
bromoethene,130,36.78827821
bromoethene,125,34.57275601
bromoethene,120,32.36876537
bromoethene,115,30.18022051
bromoethene,110,28.01384850
bromoethene,105,25.87270883
bromoethene,100,23.76339140
bromoethene,95,21.69321598
bromoethene,90,19.66773848
bromoethene,85,17.69552748
bromoethene,80,15.78491739
bromoethene,75,13.94551096
bromoethene,70,12.18757076
bromoethene,65,10.52308770
bromoethene,60,8.96252133
bromoethene,55,7.51873250
bromoethene,50,6.20283070
bromoethene,45,5.02461486
bromoethene,40,3.99102545
bromoethene,35,3.10520498
bromoethene,30,2.36501799
bromoethene,25,1.76301448
chbr3,160,22.67795975
chbr3,155,20.55011991
chbr3,150,18.51415304
chbr3,145,16.57577093
chbr3,140,14.74021324
chbr3,135,13.01368907
chbr3,130,11.40119411
chbr3,125,9.90765510
chbr3,120,8.53688407
chbr3,115,7.29115135
chbr3,110,6.17119182
chbr3,105,5.17563397
chbr3,100,4.30114106
chbr3,95,3.54218883
chbr3,90,2.89143359
chbr3,85,2.34007886
chbr3,80,1.87832436
chbr3,75,1.49586953
chbr3,70,1.18239958
chbr3,65,0.92799867
chbr3,60,0.72343342
chbr3,55,0.56035357
chbr3,50,0.43138905
chbr3,45,0.33017010
chbr3,40,0.25128895
chbr3,35,0.19022658
chbr3,30,0.14325765
chbr3,25,0.10734796
bromomethylmethylether,160,39.26683873
bromomethylmethylether,155,36.35162337
bromomethylmethylether,150,33.41542415
bromomethylmethylether,145,30.47140678
bromomethylmethylether,140,27.53373950
bromomethylmethylether,135,24.62128201
bromomethylmethylether,130,21.75793517
bromomethylmethylether,125,18.97176274
bromomethylmethylether,120,16.29570961
bromomethylmethylether,115,13.76629100
bromomethylmethylether,110,11.42083222
bromomethylmethylether,105,9.29396429
bromomethylmethylether,100,7.41340381
bromomethylmethylether,95,5.79514170
bromomethylmethylether,90,4.44122716
bromomethylmethylether,85,3.33953260
bromomethylmethylether,80,2.46650500
bromomethylmethylether,75,1.79140272
bromomethylmethylether,70,1.28079251
bromomethylmethylether,65,0.90221140
bromomethylmethylether,60,0.62652896
bromomethylmethylether,55,0.42906553
bromomethylmethylether,50,0.28980000
bromomethylmethylether,45,0.19302731
bromomethylmethylether,40,0.12675455
bromomethylmethylether,35,0.08202579
bromomethylmethylether,30,0.05228133
bromomethylmethylether,25,0.03280025
bromotrichloromethane,160,7.60094053
bromotrichloromethane,155,5.77983286
bromotrichloromethane,150,4.38275750
bromotrichloromethane,145,3.31705183
bromotrichloromethane,140,2.50560660
