Solvent,Temperature (°C),Solubility (%),Polymer
1-octanol,80,0.82083924,PS
1-octanol,75,0.60938374,PS
1-octanol,70,0.44933812,PS
1-octanol,65,0.32901213,PS
1-octanol,60,0.23917226,PS
1-octanol,55,0.17257192,PS
1-octanol,50,0.12356202,PS
1-octanol,45,0.08776958,PS
1-octanol,40,0.06183408,PS
1-octanol,35,0.04319245,PS
1-octanol,30,0.02990507,PS
1-octanol,25,0.02051577,PS
octene,160,56.18103866,PS
octene,155,52.16945828,PS
octene,150,48.05356035,PS
octene,145,43.8759544,PS
octene,140,39.68945164,PS
octene,135,35.55452936,PS
octene,130,31.53507845,PS
octene,125,27.69295338,PS
octene,120,24.082436,PS
octene,115,20.74582525,PS
octene,110,17.71099596,PS
octene,105,14.99112234,PS
octene,100,12.58617202,PS
octene,95,10.48547065,PS
octene,90,8.67062898,PS
octene,85,7.11836268,PS
octene,80,5.80278386,PS
octene,75,4.69726273,PS
octene,70,3.77570924,PS
octene,65,3.01342998,PS
octene,60,2.3876523,PS
octene,55,1.87777037,PS
octene,50,1.46544238,PS
octene,45,1.13455091,PS
octene,40,0.87109256,PS
octene,35,0.66302313,PS
octene,30,0.50008002,PS
octene,25,0.37359644,PS
1-pentanol,160,52.13785005,PS
1-pentanol,155,45.61085901,PS
1-pentanol,150,38.86253528,PS
1-pentanol,145,32.2687546,PS
1-pentanol,140,26.19345088,PS
1-pentanol,135,20.87804746,PS
1-pentanol,130,16.41052012,PS
1-pentanol,125,12.76214173,PS
1-pentanol,120,9.84156092,PS
1-pentanol,115,7.53619298,PS
1-pentanol,110,5.73502472,PS
1-pentanol,105,4.33907695,PS
1-pentanol,100,3.2644825,PS
1-pentanol,95,2.44231289,PS
1-pentanol,90,1.8169087,PS
1-pentanol,85,1.34389078,PS
1-pentanol,80,0.98817966,PS
1-pentanol,75,0.72224582,PS
1-pentanol,70,0.52461839,PS
1-pentanol,65,0.37865326,PS
1-pentanol,60,0.27152387,PS
1-pentanol,55,0.19340528,PS
1-pentanol,50,0.13681853,PS
1-pentanol,45,0.09610707,PS
1-pentanol,40,0.06702098,PS
1-pentanol,35,0.04638898,PS
1-pentanol,30,0.03186119,PS
1-pentanol,25,0.02170882,PS
pentene,160,73.350081,PS
pentene,155,70.89847001,PS
pentene,150,68.32932416,PS
pentene,145,65.63948607,PS
pentene,140,62.82943751,PS
pentene,135,59.89952467,PS
pentene,130,56.85251874,PS
pentene,125,53.69375138,PS
pentene,120,50.43172991,PS
pentene,115,47.07871562,PS
pentene,110,43.65165191,PS
pentene,105,40.17225638,PS
pentene,100,36.66722696,PS
pentene,95,33.16885419,PS
pentene,90,29.71405764,PS
pentene,85,26.34282937,PS
pentene,80,23.09665894,PS
pentene,75,20.01630168,PS
pentene,70,17.1388309,PS
pentene,65,14.49476172,PS
pentene,60,12.10614578,PS
pentene,55,9.98509137,PS
pentene,50,8.13360215,PS
pentene,45,6.54428643,PS
pentene,40,5.20198776,PS
pentene,35,4.08585977,PS
pentene,30,3.17153793,PS
pentene,25,2.43315361,PS
1-propanethiol,160,100,PS
1-propanethiol,155,100,PS
1-propanethiol,150,100,PS
1-propanethiol,145,100,PS
1-propanethiol,140,100,PS
1-propanethiol,135,100,PS
1-propanethiol,130,61.48616826,PS
1-propanethiol,125,59.16313165,PS
1-propanethiol,120,56.79907177,PS
1-propanethiol,115,54.39283035,PS
1-propanethiol,110,51.94871249,PS
1-propanethiol,105,49.47041731,PS
1-propanethiol,100,46.96101687,PS
1-propanethiol,95,44.42457336,PS
1-propanethiol,90,41.86615465,PS
1-propanethiol,85,39.28989858,PS
1-propanethiol,80,36.70296432,PS
1-propanethiol,75,34.11443751,PS
1-propanethiol,70,31.53077719,PS
1-propanethiol,65,28.96178628,PS
1-propanethiol,60,26.41952086,PS
1-propanethiol,55,23.91730158,PS
1-propanethiol,50,21.4691524,PS
1-propanethiol,45,19.09109697,PS
1-propanethiol,40,16.8005319,PS
1-propanethiol,35,14.61598301,PS
1-propanethiol,30,12.55605525,PS
1-propanethiol,25,10.63905642,PS
propanol,160,61.6273399,PS
propanol,155,54.86706415,PS
propanol,150,47.34568086,PS
propanol,145,39.53130216,PS
propanol,140,32.0288821,PS
propanol,135,25.3281035,PS
propanol,130,19.66739036,PS
propanol,125,15.06729369,PS
propanol,120,11.42575835,PS
propanol,115,8.59406868,PS
propanol,110,6.4198467,PS
propanol,105,4.76635951,PS
propanol,100,3.51854796,PS
propanol,95,2.5831313,PS
propanol,90,1.88612916,PS
propanol,85,1.36975347,PS
propanol,80,0.98934082,PS
propanol,75,0.71065207,PS
propanol,70,0.50762848,PS
propanol,65,0.36056203,PS
propanol,60,0.25463842,PS
propanol,55,0.17878871,PS
propanol,50,0.12479219,PS
propanol,45,0.08658043,PS
propanol,40,0.05970142,PS
propanol,35,0.04090927,PS
propanol,30,0.02785226,PS
propanol,25,0.01883732,PS
1-tetradecene,160,25.34108806,PS
1-tetradecene,155,21.5230024,PS
1-tetradecene,150,18.20092733,PS
1-tetradecene,145,15.33610863,PS
1-tetradecene,140,12.8811498,PS
1-tetradecene,135,10.78664457,PS
1-tetradecene,130,9.00579041,PS
1-tetradecene,125,7.49579903,PS
1-tetradecene,120,6.21873362,PS
1-tetradecene,115,5.14141094,PS
1-tetradecene,110,4.23496787,PS
1-tetradecene,105,3.47446147,PS
1-tetradecene,100,2.83838623,PS
1-tetradecene,95,2.30818689,PS
1-tetradecene,90,1.86789016,PS
1-tetradecene,85,1.50374302,PS
1-tetradecene,80,1.20391098,PS
1-tetradecene,75,0.95822279,PS
1-tetradecene,70,0.75794397,PS
1-tetradecene,65,0.59559157,PS
1-tetradecene,60,0.46476919,PS
1-tetradecene,55,0.36002574,PS
1-tetradecene,50,0.27673244,PS
1-tetradecene,45,0.21097539,PS
1-tetradecene,40,0.15946108,PS
1-tetradecene,35,0.11943319,PS
1-tetradecene,30,0.08859881,PS
1-tetradecene,25,0.06506334,PS
tetrathiafulvalene,160,45.34319633,PS
tetrathiafulvalene,155,42.0100616,PS
tetrathiafulvalene,150,38.74204164,PS
tetrathiafulvalene,145,35.55338003,PS
tetrathiafulvalene,140,32.45856051,PS
tetrathiafulvalene,135,29.47203702,PS
tetrathiafulvalene,130,26.60785423,PS
tetrathiafulvalene,125,23.87941879,PS
tetrathiafulvalene,120,21.29875001,PS
tetrathiafulvalene,115,18.87625849,PS
tetrathiafulvalene,110,16.62025848,PS
tetrathiafulvalene,105,14.53651402,PS
tetrathiafulvalene,100,12.62815078,PS
tetrathiafulvalene,95,10.89541552,PS
tetrathiafulvalene,90,9.33576739,PS
tetrathiafulvalene,85,7.94406912,PS
tetrathiafulvalene,80,6.71293174,PS
tetrathiafulvalene,75,5.63308836,PS
tetrathiafulvalene,70,4.69388848,PS
tetrathiafulvalene,65,3.88375667,PS
tetrathiafulvalene,60,3.1906371,PS
tetrathiafulvalene,55,2.60238781,PS
tetrathiafulvalene,50,2.10711024,PS
tetrathiafulvalene,45,1.69340884,PS
tetrathiafulvalene,40,1.35058096,PS
tetrathiafulvalene,35,1.068746,PS
tetrathiafulvalene,30,0.83891803,PS
tetrathiafulvalene,25,0.65303539,PS
"2,2,2-trifluoroethanol",160,2.38855733,PS
"2,2,2-trifluoroethanol",155,1.72275157,PS
"2,2,2-trifluoroethanol",150,1.24845743,PS
"2,2,2-trifluoroethanol",145,0.90577766,PS
"2,2,2-trifluoroethanol",140,0.6562939,PS
"2,2,2-trifluoroethanol",135,0.47406642,PS
"2,2,2-trifluoroethanol",130,0.34093229,PS
"2,2,2-trifluoroethanol",125,0.2438605,PS
"2,2,2-trifluoroethanol",120,0.17334457,PS
"2,2,2-trifluoroethanol",115,0.12237557,PS
"2,2,2-trifluoroethanol",110,0.08575708,PS
"2,2,2-trifluoroethanol",105,0.05962849,PS
"2,2,2-trifluoroethanol",100,0.04112426,PS
"2,2,2-trifluoroethanol",95,0.02812433,PS
"2,2,2-trifluoroethanol",90,0.01906809,PS
"2,2,2-trifluoroethanol",85,0.01281422,PS
"2,2,2-trifluoroethanol",80,0.00853432,PS
"2,2,2-trifluoroethanol",75,0.00563221,PS
"2,2,2-trifluoroethanol",70,0.00368273,PS
"2,2,2-trifluoroethanol",65,0.00238558,PS
"2,2,2-trifluoroethanol",60,0.00153074,PS
"2,2,2-trifluoroethanol",55,0.00097284,PS
"2,2,2-trifluoroethanol",50,0.00061229,PS
"2,2,2-trifluoroethanol",45,0.00038158,PS
"2,2,2-trifluoroethanol",40,0.00023542,PS
"2,2,2-trifluoroethanol",35,0.00014377,PS
"2,2,2-trifluoroethanol",30,0.00008688,PS
"2,2,2-trifluoroethanol",25,0.00005194,PS
"2,2,4-trimethylpentane",160,47.62254387,PS
"2,2,4-trimethylpentane",155,41.90595876,PS
"2,2,4-trimethylpentane",150,36.16472938,PS
"2,2,4-trimethylpentane",145,30.65065639,PS
"2,2,4-trimethylpentane",140,25.59236277,PS
"2,2,4-trimethylpentane",135,21.13291866,PS
"2,2,4-trimethylpentane",130,17.31590387,PS
"2,2,4-trimethylpentane",125,14.11179082,PS
"2,2,4-trimethylpentane",120,11.45433748,PS
"2,2,4-trimethylpentane",115,9.26602376,PS
"2,2,4-trimethylpentane",110,7.47181608,PS
"2,2,4-trimethylpentane",105,6.00517451,PS
"2,2,4-trimethylpentane",100,4.80919051,PS
"2,2,4-trimethylpentane",95,3.83628155,PS
"2,2,4-trimethylpentane",90,3.04691477,PS
"2,2,4-trimethylpentane",85,2.40840816,PS
"2,2,4-trimethylpentane",80,1.89375253,PS
"2,2,4-trimethylpentane",75,1.48059752,PS
"2,2,4-trimethylpentane",70,1.1504474,PS
"2,2,4-trimethylpentane",65,0.88798295,PS
"2,2,4-trimethylpentane",60,0.680519,PS
"2,2,4-trimethylpentane",55,0.51755702,PS
"2,2,4-trimethylpentane",50,0.39042579,PS
"2,2,4-trimethylpentane",45,0.29198127,PS
"2,2,4-trimethylpentane",40,0.21635857,PS
"2,2,4-trimethylpentane",35,0.15876452,PS
"2,2,4-trimethylpentane",30,0.11530296,PS
"2,2,4-trimethylpentane",25,0.08282677,PS
"2,2-dimethyl-1-propanol",160,60.36299392,PS
"2,2-dimethyl-1-propanol",155,55.55754595,PS
"2,2-dimethyl-1-propanol",150,50.31382274,PS
"2,2-dimethyl-1-propanol",145,44.69302116,PS
"2,2-dimethyl-1-propanol",140,38.8341546,PS
"2,2-dimethyl-1-propanol",135,32.9571721,PS
"2,2-dimethyl-1-propanol",130,27.32559192,PS
"2,2-dimethyl-1-propanol",125,22.18104885,PS
"2,2-dimethyl-1-propanol",120,17.68316293,PS
"2,2-dimethyl-1-propanol",115,13.8913819,PS
"2,2-dimethyl-1-propanol",110,10.78391191,PS
"2,2-dimethyl-1-propanol",105,8.29036395,PS
"2,2-dimethyl-1-propanol",100,6.32078862,PS
"2,2-dimethyl-1-propanol",95,4.78372788,PS
"2,2-dimethyl-1-propanol",90,3.59577441,PS
"2,2-dimethyl-1-propanol",85,2.68516596,PS
"2,2-dimethyl-1-propanol",80,1.99226987,PS
"2,2-dimethyl-1-propanol",75,1.46866424,PS
"2,2-dimethyl-1-propanol",70,1.07562917,PS
"2,2-dimethyl-1-propanol",65,0.78256026,PS
"2,2-dimethyl-1-propanol",60,0.56548906,PS
"2,2-dimethyl-1-propanol",55,0.40579724,PS
"2,2-dimethyl-1-propanol",50,0.28912943,PS
"2,2-dimethyl-1-propanol",45,0.20449687,PS
"2,2-dimethyl-1-propanol",40,0.14354811,PS
"2,2-dimethyl-1-propanol",35,0.09998196,PS
"2,2-dimethyl-1-propanol",30,0.06907902,PS
"2,2-dimethyl-1-propanol",25,0.04733112,PS
benzofuran,160,62.02120355,PS
benzofuran,155,59.12241959,PS
benzofuran,150,56.1731464,PS
benzofuran,145,53.18016054,PS
benzofuran,140,50.15092003,PS
benzofuran,135,47.09374773,PS
benzofuran,130,44.01961139,PS
benzofuran,125,40.93966201,PS
benzofuran,120,37.86715409,PS
benzofuran,115,34.81704446,PS
benzofuran,110,31.80592943,PS
benzofuran,105,28.85216279,PS
benzofuran,100,25.97526886,PS
benzofuran,95,23.19549504,PS
benzofuran,90,20.53367921,PS
benzofuran,85,18.01017161,PS
benzofuran,80,15.6436691,PS
benzofuran,75,13.45038613,PS
benzofuran,70,11.4431786,PS
benzofuran,65,9.63056954,PS
benzofuran,60,8.01606396,PS
benzofuran,55,6.59815924,PS
benzofuran,50,5.37048168,PS
benzofuran,45,4.32247627,PS
benzofuran,40,3.44026081,PS
benzofuran,35,2.70770176,PS
benzofuran,30,2.10748247,PS
benzofuran,25,1.62205496,PS
"2,3-dichlorobuta-1,3-diene",160,61.22369582,PS
"2,3-dichlorobuta-1,3-diene",155,58.32712412,PS
"2,3-dichlorobuta-1,3-diene",150,55.39005872,PS
"2,3-dichlorobuta-1,3-diene",145,52.4198228,PS
"2,3-dichlorobuta-1,3-diene",140,49.42421979,PS
"2,3-dichlorobuta-1,3-diene",135,46.41157556,PS
"2,3-dichlorobuta-1,3-diene",130,43.3921468,PS
"2,3-dichlorobuta-1,3-diene",125,40.37680592,PS
"2,3-dichlorobuta-1,3-diene",120,37.37887135,PS
"2,3-dichlorobuta-1,3-diene",115,34.41163327,PS
"2,3-dichlorobuta-1,3-diene",110,31.49009879,PS
"2,3-dichlorobuta-1,3-diene",105,28.63032632,PS
"2,3-dichlorobuta-1,3-diene",100,25.84945971,PS
"2,3-dichlorobuta-1,3-diene",95,23.16500642,PS
"2,3-dichlorobuta-1,3-diene",90,20.59434357,PS
"2,3-dichlorobuta-1,3-diene",85,18.15463992,PS
"2,3-dichlorobuta-1,3-diene",80,15.86184593,PS
"2,3-dichlorobuta-1,3-diene",75,13.72968784,PS
"2,3-dichlorobuta-1,3-diene",70,11.76912616,PS
"2,3-dichlorobuta-1,3-diene",65,9.98787517,PS
"2,3-dichlorobuta-1,3-diene",60,8.38963101,PS
"2,3-dichlorobuta-1,3-diene",55,6.97399029,PS
"2,3-dichlorobuta-1,3-diene",50,5.73643655,PS
"2,3-dichlorobuta-1,3-diene",45,4.66878271,PS
"2,3-dichlorobuta-1,3-diene",40,3.75975115,PS
"2,3-dichlorobuta-1,3-diene",35,2.99578882,PS
"2,3-dichlorobuta-1,3-diene",30,2.36190006,PS
"2,3-dichlorobuta-1,3-diene",25,1.84248135,PS
"2,3-dichloro-1-propanol",160,46.54651217,PS
"2,3-dichloro-1-propanol",155,40.65733741,PS
"2,3-dichloro-1-propanol",150,34.55177407,PS
"2,3-dichloro-1-propanol",145,28.52601001,PS
"2,3-dichloro-1-propanol",140,22.94318248,PS
"2,3-dichloro-1-propanol",135,18.09184008,PS
"2,3-dichloro-1-propanol",130,14.08545647,PS
"2,3-dichloro-1-propanol",125,10.88452041,PS
"2,3-dichloro-1-propanol",120,8.37343629,PS
"2,3-dichloro-1-propanol",115,6.42132611,PS
"2,3-dichloro-1-propanol",110,4.91022023,PS
"2,3-dichloro-1-propanol",105,3.74317252,PS
"2,3-dichloro-1-propanol",100,2.84345171,PS
"2,3-dichloro-1-propanol",95,2.151198,PS
"2,3-dichloro-1-propanol",90,1.6199469,PS
"2,3-dichloro-1-propanol",85,1.21359696,PS
"2,3-dichloro-1-propanol",80,0.90403066,PS
"2,3-dichloro-1-propanol",75,0.66930998,PS
"2,3-dichloro-1-propanol",70,0.49229624,PS
"2,3-dichloro-1-propanol",65,0.3595969,PS
"2,3-dichloro-1-propanol",60,0.2607631,PS
"2,3-dichloro-1-propanol",55,0.18766357,PS
"2,3-dichloro-1-propanol",50,0.1339954,PS
"2,3-dichloro-1-propanol",45,0.09489753,PS
"2,3-dichloro-1-propanol",40,0.06664347,PS
"2,3-dichloro-1-propanol",35,0.04639605,PS
"2,3-dichloro-1-propanol",30,0.03201148,PS
"2,3-dichloro-1-propanol",25,0.02188299,PS
"2,3-dichloro-1-propene",160,63.44909501,PS
"2,3-dichloro-1-propene",155,60.55956036,PS
"2,3-dichloro-1-propene",150,57.60145148,PS
"2,3-dichloro-1-propene",145,54.5796082,PS
"2,3-dichloro-1-propene",140,51.50025364,PS
"2,3-dichloro-1-propene",135,48.37127727,PS
"2,3-dichloro-1-propene",130,45.20254192,PS
"2,3-dichloro-1-propene",125,42.00619656,PS
"2,3-dichloro-1-propene",120,38.79688885,PS
"2,3-dichloro-1-propene",115,35.59233829,PS
"2,3-dichloro-1-propene",110,32.41295174,PS
"2,3-dichloro-1-propene",105,29.28165857,PS
"2,3-dichloro-1-propene",100,26.22430225,PS
"2,3-dichloro-1-propene",95,23.26848938,PS
"2,3-dichloro-1-propene",90,20.44216149,PS
"2,3-dichloro-1-propene",85,17.77247992,PS
"2,3-dichloro-1-propene",80,15.28431233,PS
"2,3-dichloro-1-propene",75,12.99829276,PS
"2,3-dichloro-1-propene",70,10.92915197,PS
"2,3-dichloro-1-propene",65,9.0849177,PS
"2,3-dichloro-1-propene",60,7.46640341,PS
"2,3-dichloro-1-propene",55,6.06762028,PS
"2,3-dichloro-1-propene",50,4.87668571,PS
"2,3-dichloro-1-propene",45,3.87723406,PS
"2,3-dichloro-1-propene",40,3.04997848,PS
"2,3-dichloro-1-propene",35,2.37420815,PS
"2,3-dichloro-1-propene",30,1.82908255,PS
"2,3-dichloro-1-propene",25,1.39461863,PS
"2,4,6-tribromo-phenol",160,27.84196596,PS
"2,4,6-tribromo-phenol",155,24.25585797,PS
"2,4,6-tribromo-phenol",150,20.88552949,PS
"2,4,6-tribromo-phenol",145,17.77104637,PS
"2,4,6-tribromo-phenol",140,14.94829215,PS
"2,4,6-tribromo-phenol",135,12.44254362,PS
"2,4,6-tribromo-phenol",130,10.26291607,PS
"2,4,6-tribromo-phenol",125,8.40132817,PS
"2,4,6-tribromo-phenol",120,6.83511969,PS
"2,4,6-tribromo-phenol",115,5.53269025,PS
"2,4,6-tribromo-phenol",110,4.45887834,PS
"2,4,6-tribromo-phenol",105,3.57908271,PS
"2,4,6-tribromo-phenol",100,2.86157146,PS
"2,4,6-tribromo-phenol",95,2.27860126,PS
"2,4,6-tribromo-phenol",90,1.80650138,PS
"2,4,6-tribromo-phenol",85,1.42544016,PS
"2,4,6-tribromo-phenol",80,1.11893801,PS
"2,4,6-tribromo-phenol",75,0.87336834,PS
"2,4,6-tribromo-phenol",70,0.67748137,PS
"2,4,6-tribromo-phenol",65,0.5220017,PS
"2,4,6-tribromo-phenol",60,0.39928276,PS
"2,4,6-tribromo-phenol",55,0.30302474,PS
"2,4,6-tribromo-phenol",50,0.22804122,PS
"2,4,6-tribromo-phenol",45,0.17007117,PS
"2,4,6-tribromo-phenol",40,0.12562298,PS
"2,4,6-tribromo-phenol",35,0.09184631,PS
"2,4,6-tribromo-phenol",30,0.06642557,PS
"2,4,6-tribromo-phenol",25,0.04749079,PS
"2,4,6-trichlorophenol",160,46.52001564,PS
"2,4,6-trichlorophenol",155,43.14891162,PS
"2,4,6-trichlorophenol",150,39.82090248,PS
"2,4,6-trichlorophenol",145,36.55028539,PS
"2,4,6-trichlorophenol",140,33.35214737,PS
"2,4,6-trichlorophenol",135,30.24288208,PS
"2,4,6-trichlorophenol",130,27.23942922,PS
"2,4,6-trichlorophenol",125,24.3589886,PS
"2,4,6-trichlorophenol",120,21.61862116,PS
"2,4,6-trichlorophenol",115,19.03428643,PS
"2,4,6-trichlorophenol",110,16.62029768,PS
"2,4,6-trichlorophenol",105,14.38835072,PS
"2,4,6-trichlorophenol",100,12.34693911,PS
"2,4,6-trichlorophenol",95,10.50066545,PS
"2,4,6-trichlorophenol",90,8.84999343,PS
"2,4,6-trichlorophenol",85,7.39127647,PS
"2,4,6-trichlorophenol",80,6.11706674,PS
"2,4,6-trichlorophenol",75,5.01671971,PS
"2,4,6-trichlorophenol",70,4.07714093,PS
"2,4,6-trichlorophenol",65,3.28360745,PS
"2,4,6-trichlorophenol",60,2.62056511,PS
"2,4,6-trichlorophenol",55,2.07233178,PS
"2,4,6-trichlorophenol",50,1.62366905,PS
"2,4,6-trichlorophenol",45,1.2602076,PS
"2,4,6-trichlorophenol",40,0.96873285,PS
"2,4,6-trichlorophenol",35,0.7373487,PS
"2,4,6-trichlorophenol",30,0.55554296,PS
"2,4,6-trichlorophenol",25,0.41417821,PS
"2,4-dichloroaniline",160,50.84554421,PS
"2,4-dichloroaniline",155,47.35259639,PS
"2,4-dichloroaniline",150,43.85843724,PS
"2,4-dichloroaniline",145,40.38213897,PS
"2,4-dichloroaniline",140,36.94516854,PS
"2,4-dichloroaniline",135,33.57134673,PS
"2,4-dichloroaniline",130,30.28586588,PS
"2,4-dichloroaniline",125,27.11479585,PS
"2,4-dichloroaniline",120,24.08387489,PS
"2,4-dichloroaniline",115,21.21714492,PS
"2,4-dichloroaniline",110,18.53571336,PS
"2,4-dichloroaniline",105,16.05640706,PS
"2,4-dichloroaniline",100,13.79090191,PS
"2,4-dichloroaniline",95,11.74513421,PS
"2,4-dichloroaniline",90,9.91932719,PS
"2,4-dichloroaniline",85,8.30839056,PS
"2,4-dichloroaniline",80,6.90269926,PS
"2,4-dichloroaniline",75,5.68909909,PS
"2,4-dichloroaniline",70,4.65197484,PS
"2,4-dichloroaniline",65,3.77428285,PS
"2,4-dichloroaniline",60,3.03845291,PS
"2,4-dichloroaniline",55,2.42711992,PS
"2,4-dichloroaniline",50,1.9236735,PS
"2,4-dichloroaniline",45,1.51263669,PS
"2,4-dichloroaniline",40,1.1798973,PS
"2,4-dichloroaniline",35,0.91282056,PS
"2,4-dichloroaniline",30,0.70027173,PS
"2,4-dichloroaniline",25,0.53257401,PS
"2,4-dichlorophenol",160,52.76427495,PS
"2,4-dichlorophenol",155,49.52480901,PS
"2,4-dichlorophenol",150,46.27984005,PS
"2,4-dichlorophenol",145,43.03995558,PS
"2,4-dichlorophenol",140,39.81667362,PS
"2,4-dichlorophenol",135,36.62365173,PS
"2,4-dichlorophenol",130,33.47601118,PS
"2,4-dichlorophenol",125,30.39049081,PS
"2,4-dichlorophenol",120,27.38563658,PS
"2,4-dichlorophenol",115,24.48104526,PS
"2,4-dichlorophenol",110,21.69696743,PS
"2,4-dichlorophenol",105,19.05398223,PS
"2,4-dichlorophenol",100,16.57152585,PS
"2,4-dichlorophenol",95,14.26701685,PS
"2,4-dichlorophenol",90,12.15448018,PS
"2,4-dichlorophenol",85,10.24366056,PS
"2,4-dichlorophenol",80,8.53917076,PS
"2,4-dichlorophenol",75,7.04022687,PS
"2,4-dichlorophenol",70,5.74077015,PS
"2,4-dichlorophenol",65,4.63013188,PS
"2,4-dichlorophenol",60,3.69398819,PS
"2,4-dichlorophenol",55,2.91553341,PS
"2,4-dichlorophenol",50,2.27663944,PS
"2,4-dichlorophenol",45,1.75890294,PS
"2,4-dichlorophenol",40,1.3444904,PS
"2,4-dichlorophenol",35,1.01675177,PS
"2,4-dichlorophenol",30,0.76060993,PS
"2,4-dichlorophenol",25,0.56275955,PS
"2,4-difluoro-1-nitrobenzene",160,46.49791551,PS
"2,4-difluoro-1-nitrobenzene",155,42.13666932,PS
"2,4-difluoro-1-nitrobenzene",150,37.73415979,PS
"2,4-difluoro-1-nitrobenzene",145,33.35526627,PS
"2,4-difluoro-1-nitrobenzene",140,29.0811627,PS
"2,4-difluoro-1-nitrobenzene",135,25.00260972,PS
"2,4-difluoro-1-nitrobenzene",130,21.20728927,PS
"2,4-difluoro-1-nitrobenzene",125,17.76550478,PS
"2,4-difluoro-1-nitrobenzene",120,14.71967881,PS
"2,4-difluoro-1-nitrobenzene",115,12.08157967,PS
"2,4-difluoro-1-nitrobenzene",110,9.83711432,PS
"2,4-difluoro-1-nitrobenzene",105,7.95444156,PS
"2,4-difluoro-1-nitrobenzene",100,6.39270412,PS
"2,4-difluoro-1-nitrobenzene",95,5.10855111,PS
"2,4-difluoro-1-nitrobenzene",90,4.06013718,PS
"2,4-difluoro-1-nitrobenzene",85,3.20940354,PS
"2,4-difluoro-1-nitrobenzene",80,2.52289063,PS
"2,4-difluoro-1-nitrobenzene",75,1.97183611,PS
"2,4-difluoro-1-nitrobenzene",70,1.53185348,PS
"2,4-difluoro-1-nitrobenzene",65,1.18247661,PS
"2,4-difluoro-1-nitrobenzene",60,0.9066422,PS
"2,4-difluoro-1-nitrobenzene",55,0.69020113,PS
"2,4-difluoro-1-nitrobenzene",50,0.52147098,PS
"2,4-difluoro-1-nitrobenzene",45,0.39085048,PS
"2,4-difluoro-1-nitrobenzene",40,0.29048363,PS
"2,4-difluoro-1-nitrobenzene",35,0.21397404,PS
"2,4-difluoro-1-nitrobenzene",30,0.15614211,PS
"2,4-difluoro-1-nitrobenzene",25,0.11281903,PS
"2,4-dimethylaniline",160,57.20584394,PS
"2,4-dimethylaniline",155,53.59527993,PS
"2,4-dimethylaniline",150,49.89521918,PS
"2,4-dimethylaniline",145,46.12660729,PS
"2,4-dimethylaniline",140,42.31667602,PS
"2,4-dimethylaniline",135,38.49890907,PS
"2,4-dimethylaniline",130,34.71269504,PS
"2,4-dimethylaniline",125,31.00189457,PS
"2,4-dimethylaniline",120,27.41253643,PS
"2,4-dimethylaniline",115,23.98997707,PS
"2,4-dimethylaniline",110,20.77551808,PS
"2,4-dimethylaniline",105,17.80329489,PS
"2,4-dimethylaniline",100,15.09790844,PS
"2,4-dimethylaniline",95,12.67319614,PS
"2,4-dimethylaniline",90,10.53225717,PS
"2,4-dimethylaniline",85,8.66856409,PS
"2,4-dimethylaniline",80,7.06780596,PS
"2,4-dimethylaniline",75,5.71005604,PS
"2,4-dimethylaniline",70,4.571914,PS
"2,4-dimethylaniline",65,3.62838611,PS
"2,4-dimethylaniline",60,2.85438482,PS
"2,4-dimethylaniline",55,2.22582333,PS
"2,4-dimethylaniline",50,1.72034008,PS
"2,4-dimethylaniline",45,1.31771703,PS
"2,4-dimethylaniline",40,1.0000634,PS
"2,4-dimethylaniline",35,0.75183109,PS
"2,4-dimethylaniline",30,0.55971718,PS
"2,4-dimethylaniline",25,0.41249724,PS
"1-methyl-2,4-dinitrobenzene",160,47.2946586,PS
"1-methyl-2,4-dinitrobenzene",155,43.78645353,PS
"1-methyl-2,4-dinitrobenzene",150,40.31699673,PS
"1-methyl-2,4-dinitrobenzene",145,36.90620354,PS
"1-methyl-2,4-dinitrobenzene",140,33.57501463,PS
"1-methyl-2,4-dinitrobenzene",135,30.3448109,PS
"1-methyl-2,4-dinitrobenzene",130,27.2369856,PS
"1-methyl-2,4-dinitrobenzene",125,24.27177978,PS
"1-methyl-2,4-dinitrobenzene",120,21.46778666,PS
"1-methyl-2,4-dinitrobenzene",115,18.84107031,PS
"1-methyl-2,4-dinitrobenzene",110,16.40448641,PS
"1-methyl-2,4-dinitrobenzene",105,14.16706604,PS
"1-methyl-2,4-dinitrobenzene",100,12.13382224,PS
"1-methyl-2,4-dinitrobenzene",95,10.30554618,PS
"1-methyl-2,4-dinitrobenzene",90,8.67899272,PS
"1-methyl-2,4-dinitrobenzene",85,7.24724322,PS
"1-methyl-2,4-dinitrobenzene",80,6.00026553,PS
"1-methyl-2,4-dinitrobenzene",75,4.92554211,PS
"1-methyl-2,4-dinitrobenzene",70,4.00881145,PS
"1-methyl-2,4-dinitrobenzene",65,3.23476753,PS
"1-methyl-2,4-dinitrobenzene",60,2.58771356,PS
"1-methyl-2,4-dinitrobenzene",55,2.05212396,PS
"1-methyl-2,4-dinitrobenzene",50,1.61309514,PS
"1-methyl-2,4-dinitrobenzene",45,1.25667827,PS
"1-methyl-2,4-dinitrobenzene",40,0.97010232,PS
"1-methyl-2,4-dinitrobenzene",35,0.74189701,PS
"1-methyl-2,4-dinitrobenzene",30,0.56193618,PS
"1-methyl-2,4-dinitrobenzene",25,0.42141837,PS
"2,5-dichlorophenol",160,53.07305136,PS
"2,5-dichlorophenol",155,49.88621413,PS
